source,split,image,bolt_boxes,nut_boxes,ignored_boxes,review_status
fastener_object_detection,valid,fastener_object_detection__self-tapping-screws-isolated-white-background-close-up-self-tapping-screws-isolated-white-background-184073775_jpg.rf.e81fb222de4172bdf9602975d065a36c__4884f4ae1d.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,valid,fastener_object_detection__self-tapping-screws-isolated-white-background-close-up-self-tapping-screws-isolated-white-background-184073942_jpg.rf.607b3f7731086e008464f272991afe18__aecd646d03.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,valid,fastener_object_detection__shiny-stainless-steel-wood-screws-white-background-pile-shiny-stainless-steel-wood-screws-white-background-131561744_jpg.rf.85a8dfcd48b79a2f458ef6d91000de3b__ed276d3b0e.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,valid,fastener_object_detection__size-tx-screws-wooden-background-screws-size-tx-laying-pile-wood-113603495_jpg.rf.062a97434a96886248d8028f473d74cb__45fa076e57.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,valid,fastener_object_detection__small-pile-screws-assorted-white-38359252_jpg.rf.7216af708e7fb98ec84d902e5da5cd80__85b57f18a5.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,valid,fastener_object_detection__Stainless-Steel-Flat-Headed-Slotted-Screw-_jpg.rf.9d2b2fa61aa6e10e752c6ca1b7077b41__ddfe0fd2bd.jpg,0,0,1,source_annotation_pending_spot_check
fastener_object_detection,valid,fastener_object_detection__steel-screws-personal-computer-case-72326771_jpg.rf.2c6998d965a24d21f35f4e995c915290__53bf4022c5.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,valid,fastener_object_detection__torx-screws-stainless-steel-m-tx-68965809_jpg.rf.247a425dc9c00da8e6c061bd041dbafb__60ff51df4d.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,valid,fastener_object_detection__TR041-Z__42896_jpg.rf.68580bea4df9e5d389f0acf16a1b100b__351fdc4f89.jpg,0,0,1,source_annotation_pending_spot_check
fastener_object_detection,valid,fastener_object_detection__tuerca-m3x2mm-hierro-1-8190_thumb_450x450_png_jpg.rf.586761da9e0702b2aa33a41b2f90139c__10682be101.jpg,0,0,1,source_annotation_pending_spot_check
fastener_object_detection,valid,fastener_object_detection__Tuerca_hexagonal_grado_5_tcaan_tcaaf_b9490f59-c3b3-428b-bd0e-38d356821e8f_jpg.rf.9bbcd4f5dbe00225f4a031a1664a2e5a__7fe4fff50f.jpg,0,0,2,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__16_png_jpg.rf.d6e6eb24142b504ece66982f9ac37677__7ade59be8f.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__20230721_114327_jpg.rf.e05c5a91582f98fe1b7254c139bf1c72__f8aae57bf3.jpg,0,0,1,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__2708715_16425608_001_l_jpg.rf.20e389b9fc6b83f8aee6596926dc5ea5__25e7cbc1ad.jpg,0,0,1,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__31_png_jpg.rf.bcf937408b7b1107f12f96c1dc6c1c93__e1e1ce2975.jpg,0,0,1,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__31lKXPi2DNS_jpg.rf.0baa7db2aae873981f635a355c7c4112__dbf208dace.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__361633753_981685279689866_5422487338675759854_n_png_jpg.rf.f35fa398dc5981acca03656ea08542f2__602f769541.jpg,0,0,1,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__518YgmUZ-NL-_AC_UF1000-1000_QL80__jpg.rf.71fbad66dd82509fc1197753d8d8838a__0eb88ee739.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__51iF-gQin-L_jpg.rf.9f90b9de5227d823df55a5da8cc28408__ad6fd4b71f.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__61YgKr7cTCL-_AC_UF894-1000_QL80__jpg.rf.531d9562671ee3a04f6e0cc075db4f58__71a6e145b3.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__bolt-pile-black-screws-isolated-white-background-bolt-pile-black-screws-isolated-white-background-174780049_jpg.rf.11b7e67683c34521b06d1553a55b595a__69507208d4.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__close-up-shot-steel-screw-fixed-bracket-to-wood-steel-screw-fixed-bracket-to-wood-221320412_jpg.rf.058f9a8ff4844e4ba8c55decc2032a14__00be004cc7.jpg,0,0,1,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__gettyimages-1164119970-612x612_jpg.rf.d1473af99312db1ef9f2dc3ec0c1bda5__0ffbfeea66.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__gettyimages-1189359172-612x612_jpg.rf.8800310ad957087464867196483b28f0__ecdf22d39b.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__gettyimages-1203948559-612x612_jpg.rf.75ba19acba28f27a054af9f0e4a2f475__5a72c7142b.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__gettyimages-1283718232-612x612_jpg.rf.720be9f120427bceb71a44a50c31691d__466c4c6c82.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__gettyimages-1356590555-612x612_jpg.rf.c922ea23bb9495abc0bb4d8c2df09fff__a2cc9f5443.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__gettyimages-144461912-612x612_jpg.rf.92faea2a72774e26bd54ed74ddde3931__dc7f6b2e11.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__gold-screws-zoom-photo-63982831_jpg.rf.df373d62b635443d327b64ae4d59bc4b__535fafcbba.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__images-18-_jpg.rf.d62b53bc606d0f16c9e1792c1fb37d94__525d23d89c.jpg,0,0,1,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__images105_jpg.rf.de833bb8d67935c79c714d6aa6b6ced9__ef410de3f6.jpg,0,0,1,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__IMG_0454_jpg.rf.4544226f9f6904590bc9a2b33b381cdc__e8f497f020.jpg,0,0,10,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-1197194799-612x612_jpg.rf.3ba3c3d582fe68426b1df10261da6334__5c9628fb3a.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-1204424085-612x612_jpg.rf.e85e7f77843e018ba1349c16eb46c608__d865d1b8a7.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-1281076503-612x612_jpg.rf.1c546015ff4b053cd1656ea59f81b218__9801352249.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-1296729051-612x612_jpg.rf.9afa07df1a2b8da6fea914264c00331a__07df2b6474.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-1302923338-612x612_jpg.rf.39430b85c89c1075d1778662d2543edb__d719e15600.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-1304683436-612x612_jpg.rf.c816371b07ffa81e063e4bf76632d113__32b9de39c9.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-1308290730-612x612_jpg.rf.15c21ff44073b957a7f3f8c27721cd4f__52f187f874.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-1316028147-612x612_jpg.rf.434db46c8ecebabdfccc5521738c8871__333a356e5d.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-1319006650-612x612_jpg.rf.db21a6622acc7f211f2c01540b67c029__d711676d14.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-1322743361-612x612_jpg.rf.28bb8a8c1d1bd2596b751f58cdbc0207__5a0df03924.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-1322743441-612x612_jpg.rf.b740c74f86150bfb94df8c6fade56438__feec02250e.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-1348693999-612x612_jpg.rf.b28e5b7b7d4c5a8d48842e94316eee6d__844c47e6f8.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-1355977181-612x612_jpg.rf.7bfbf5a1c0019c6cde1bd3ea0c648494__025ec3b0df.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-1361510713-612x612_jpg.rf.4cf3a276a78854276b88462cf5484195__73214718db.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-177245793-612x612_jpg.rf.7d05ab80f452999faa94335bb88f86cb__2c1dcfbe97.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-534399316-612x612_jpg.rf.8c927b55f70fb564d384f589345171df__f0d7c07790.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-654652374-612x612_jpg.rf.81c0af1329d243f2bd5cb8390f43a954__34602829f5.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-878176324-612x612_jpg.rf.6d9a3f3ecebe86b15a45a096650c0dde__29cf45f34e.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-878176358-612x612_jpg.rf.95b7cbfbfef53c6cf757da3e10b6ded3__ff32f42d0d.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-884409778-612x612_jpg.rf.63a11dc9b0fdade29c54cee6fa8e20e2__b2ee87844c.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-926312542-612x612_jpg.rf.91bb090dc42d2547a70d68e9f751e8c7__ae9f652863.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__istockphoto-989230110-612x612_jpg.rf.eef0fb38841bf17bef9ca9fe91259ea3__747685f7c0.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__item-slot-oval-ms-zp__15781_jpg.rf.23512f88f90b1d2ade777c11a5c7dcd5__e24149b666.jpg,0,0,1,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__machine-screw-socket-head-bass-hole-hexagon-socket-4-m5x20-thread-length-16-class-88-steel_jpg.rf.9d28d4a066c92c8af6026d1a2c5c10f9__eda3f23a11.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__many-silver-self-tapping-screws-closeup-photo-top-view-220397939_jpg.rf.13078a3e539a1b5be9eab8a30d0dee4d__4dd4c2271b.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__nails-screws-professional-use-construction-carpentry-selective-focus-nails-screws-professional-use-240108149_jpg.rf.040a42dec562d19d28ab42cf666dd0c7__0fae5e4f79.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__pile-black-self-tapping-screws-background-fastening-wooden-metal-structures-drywall-elements-214698095_jpg.rf.cc7e2f2e7ec26973de3193dedc14ef34__15f7e5c27b.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__pile-cross-recessed-machine-screws-white-surface-small-pile-machine-screws-cross-recessed-pan-head-white-anti-211921970_jpg.rf.61210259b2c54778ba46377eceda2c69__3446cd007c.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__pile-long-wood-screws-white-pile-long-wood-screws-white-background-161987274_jpg.rf.a279d0901da6b3574a79c977417f160a__6db675f1a6.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__pile-metal-screws-isolated-white-background-88736723_jpg.rf.cd1b129d08ec109af98bf4a8752b1ba2__dbf4b43678.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__pile-screws-7670811_jpg.rf.7bef992f9813d36341dee698759a4888__05c7654efd.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__screw-pile-13662265_jpg.rf.b01ad61e4ab23bab9ed2658ec141cf89__c160645192.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__screws-truss-head-type-91665532_jpg.rf.fcaa7bddb2be8ad5a704712e9ef71c54__66cba4a3ff.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__silver-wood-screws-photo-taken-inside-lightbox-canon-d-silver-wood-screws-inside-lightbox-138507841_jpg.rf.021a97f9c9a9b1de5fd94367a63bd1ba__73881bb6f4.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__square_2D00_drive_2D00_v_2D00_philips_2D00_head1_jpg.rf.2b40381b45ab2582040f1d175bb0632a__3e903f55fa.jpg,0,0,3,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__stack-screws-193984_jpg.rf.481d2ef7f7b3d487f8f9f7b941275559__ddebbb1a6e.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__stainless-steel-screws-14587479_jpg.rf.66328456634e11176fef536b63036361__1d9d83e6fc.jpg,0,0,0,source_annotation_pending_spot_check
fastener_object_detection,test,fastener_object_detection__stainless-steel-screws-background-texture-42525275_jpg.rf.a6345d5a8abfd1be68b0298d56db1f34__f69338cfa4.jpg,0,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102249_jpg.rf.c82639bcd662d7b0e0c5f835d30d7723__09b0d38693.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102259_jpg.rf.30788cd218f7d6839a0046928f20289a__48a1c44898.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102264_jpg.rf.13d2f77f2674cb349719da4d3f6efa71__8600c2a176.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102267_jpg.rf.3406e615418405a5cbacb38684320d88__939348eb15.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102271_jpg.rf.9c7dbf3addfa7a65a2a70f06e1e5f5ea__583c2daed7.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,valid,screw_nut_bolt__snap_1775102276_jpg.rf.09259ed61e50faffd3354acfec641671__4102966b9b.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102281_jpg.rf.31903b8a1f4d05cd34483c11f7065d85__3bd53dbfa6.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,test,screw_nut_bolt__snap_1775102284_jpg.rf.495fae94e96d7eaaa6d1f5763c97f4a6__475a98f93b.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,test,screw_nut_bolt__snap_1775102296_jpg.rf.bf07688d3ba421ca53b95e25d4c9d9a2__bcd6a1f3ef.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102299_jpg.rf.37129b700952aa0161fd004832e2e717__f81925204f.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102301_jpg.rf.5deccc2191169c98eee7ffe2643668a9__df465d074e.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102303_jpg.rf.c5a2a82cbd5476c18ada0fc7f436fc04__f7bb1fa68c.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102305_jpg.rf.03fc5ddea0c7eb1cf6189f5ce828e72b__e535c1bcb7.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102310_jpg.rf.866c9c92368032b4db7a942376bf9533__f768adec7a.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102313_jpg.rf.cfffca036322332707657fbb2e868342__dffb62340d.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102316_jpg.rf.c0345f7510878d7fda2eb959f6919969__4ebf96d47e.jpg,21,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102318_jpg.rf.666fa4404de2a270164fb1e61e616040__37effd47e2.jpg,17,0,0,source_annotation_pending_spot_check
screw_nut_bolt,valid,screw_nut_bolt__snap_1775102320_jpg.rf.9a8f9df72618be7430f9115817f66765__865f8566ca.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102323_jpg.rf.19afd13e7e95e5c7e69f82968e206e74__44793386d2.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102327_jpg.rf.5a13f891c1ac534c6e48bcbfe34d3b00__842a8e5dda.jpg,21,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102329_jpg.rf.3c1e3c159022bf2a866eccb1b8643326__613b014e45.jpg,20,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102331_jpg.rf.758fc9f15549aa6817c962aec832bab1__66470ebdfa.jpg,20,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102334_jpg.rf.ad969415e63ec8f139bc1fd83e7d4abb__dc8f50c0d1.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102336_jpg.rf.ee7ba22e328333849aa0c37eba324031__f7252599ca.jpg,17,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102338_jpg.rf.8949714b8997063dc0df398b394b7648__1ff3fd0992.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102340_jpg.rf.e8da927bbde6cac2073c9d9151a771fa__0e3e06c6cb.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102343_jpg.rf.55a192a47c215d8ccdc1a7a4da103723__8756dbc6d3.jpg,17,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102345_jpg.rf.40cf5eac850775f1b3b02a8b0a9a04f9__0a9e819650.jpg,17,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102347_jpg.rf.ccb7a4b7caa2e564e1b62e184ba48e8f__bfc2a708d0.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102349_jpg.rf.4614b4de2b4cd7e0cdfb5766cc74bb69__9528b89c24.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102352_jpg.rf.a6bdfbc37533733ee732df01b035d2a1__108b080aca.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102354_jpg.rf.4159923c524b28de0268e7e69359f32b__c0fe5dc3e8.jpg,20,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102357_jpg.rf.367a70b1bf696cc2272cff029044740e__d8cca7c16c.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102360_jpg.rf.7bcd0175d1ee15695f914b1201110126__d0419dcf35.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102362_jpg.rf.42f988bd9f0f8fd92fc0b3a579489f3b__49eec9744a.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102371_jpg.rf.ac0bd021ee1e58bb15b4ff72862d88ab__2d6252bc8d.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102376_jpg.rf.fa9cd860a21940fd1d0a090f3f5cdb28__c94ba9648f.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102378_jpg.rf.d78932ffaaaf291b55a36a027def0b59__330852377a.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,test,screw_nut_bolt__snap_1775102380_jpg.rf.02887ef81d85a5f2bc3887f14c9777ec__497a143c43.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102381_jpg.rf.a28e3bab9df4d3707355434d5d92ebb5__cc5dfaa9e8.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102383_jpg.rf.a6247599a00d0071364221e4a970159d__562e64106c.jpg,17,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102385_jpg.rf.2d9b6c86ccfc1d1fd809d74b81faa7a3__648013c46f.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102388_jpg.rf.8d5887231113cbed67218e2a6e701428__dcdedc1c01.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102389_jpg.rf.818eb2c4b733fbc77fa55485c0e75f17__50cd39c15a.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102392_jpg.rf.ee20015406f0cb36218e544ce4924ea2__9d862fdcbb.jpg,20,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102394_jpg.rf.e6a6ada211a5e18d5a7a33298cd046b7__7defd49656.jpg,20,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102395_jpg.rf.f533a16aef101096be137de0d48db98a__3d2bc99287.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102398_jpg.rf.c31e44d5492623752b5e18ab78d1aae8__098c7cab63.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102400_jpg.rf.462fa7d69855346ae53df16155eb566b__d2378f91d6.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102402_jpg.rf.37f0005d237d1e2ea85c7dc76a6f1a93__e178f67ca8.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,test,screw_nut_bolt__snap_1775102404_jpg.rf.85ae02d504ee10e76ca6f4ba58285ab5__2b2bdc461c.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,valid,screw_nut_bolt__snap_1775102407_jpg.rf.87d2d91971e19dc04a3b65b7328dc6be__a6fcd0225c.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102409_jpg.rf.9aa10fb43534c5a72169a0c3dcecc3dc__515bb2b474.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102414_jpg.rf.4a308ad579106988bf4155b42e9ccc5f__113562939c.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102417_jpg.rf.81c9e391adc83782c6b23c77169d4bad__840155226d.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,test,screw_nut_bolt__snap_1775102424_jpg.rf.c9b40a0e2899cc3e7f91d1c39a0a09c6__73567b67ab.jpg,14,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102426_jpg.rf.19806891bf68d30d092c39871e3c2a28__f97e8b79e7.jpg,14,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102429_jpg.rf.5aad1796ea892ea40b318d34900fc0d2__b3a014ae0e.jpg,17,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102431_jpg.rf.dbfc03c24921231d5c3ee136fc8933e8__2533af6e0e.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102433_jpg.rf.63d40bccebacb4ab88ed2b181042d4c6__c91058ca20.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,valid,screw_nut_bolt__snap_1775102435_jpg.rf.b4f0b50784eab5410f4dd6093ad543b3__bc002d2405.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102437_jpg.rf.194bfb38245e317bc1e3feb2c8c76130__275a1e0c4a.jpg,16,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102441_jpg.rf.3f296be807b9df5c8194d318bf85a230__e8922e9278.jpg,16,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102442_jpg.rf.09ad843cb7fd6bbeaaf7d64141e94738__ae0d238459.jpg,16,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102444_jpg.rf.6b4ebaa7955174ebebfe7ab3b2b7da42__f266cbeea3.jpg,16,0,0,source_annotation_pending_spot_check
screw_nut_bolt,test,screw_nut_bolt__snap_1775102445_jpg.rf.9e596f6f9fc7d4742ce2d70f5ec1e62e__2615a207de.jpg,16,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102447_jpg.rf.c56647d9a5da7d8c3bcebbf421cc54e5__9575f2ae73.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102448_jpg.rf.4494cdd9acadc36781be3fa9a98ae88d__eb0cee5268.jpg,17,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102450_jpg.rf.f6c03cd0c7ceb08ed3c46557cb679ffb__fc0518fc96.jpg,15,0,0,source_annotation_pending_spot_check
screw_nut_bolt,test,screw_nut_bolt__snap_1775102451_jpg.rf.bc3bccfd49be141c61f8793ceaea6e7d__0656fb2342.jpg,13,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102452_jpg.rf.ebc89116c3340cdd617e004199530b04__c01b77f5d4.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,test,screw_nut_bolt__snap_1775102454_jpg.rf.a70f4006248b9880dd7eb7add91d30cb__13995d7931.jpg,17,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102456_jpg.rf.5919fe8ee24155b51d5d2c29a928ff0d__742d7724bc.jpg,18,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102457_jpg.rf.f6a22accc2dac135fe6d5dcc91241805__5a7dbd9dca.jpg,19,0,0,source_annotation_pending_spot_check
screw_nut_bolt,train,screw_nut_bolt__snap_1775102459_jpg.rf.e02ca7b04aa48818346b0ab66df3021f__8dd4070714.jpg,18,0,0,source_annotation_pending_spot_check
